code,sp,dbh,h,hval,project
B08,Qpyr,10.82,5.8,field,dendro_sn
A01,Qpyr,14.32,7.6,field,dendro_sn
A01,Qpyr,17.83,8.3,field,dendro_sn
A01,Qpyr,31.51,14.2,field,dendro_sn
A01,Qpyr,13.85,8.9,field,dendro_sn
A01,Qpyr,29.6,13.7,field,dendro_sn
A01,Qpyr,31.35,13.1,field,dendro_sn
A01,Qpyr,45.04,4.2,field,dendro_sn
A02,Qpyr,17.83,10.8,field,dendro_sn
A02,Qpyr,25.46,9.1,field,dendro_sn
A02,Qpyr,21.17,12.7,field,dendro_sn
A02,Qpyr,9.23,8.3,field,dendro_sn
A02,Qpyr,9.55,7.9,field,dendro_sn
A03,Qpyr,26.1,12.2,field,dendro_sn
A03,Qpyr,26.42,13.7,field,dendro_sn
A03,Qpyr,20.69,14.1,field,dendro_sn
A03,Qpyr,26.74,12.6,field,dendro_sn
A04,Qpyr,30.88,12.3,field,dendro_sn
A04,Qpyr,7.96,3.04,field,dendro_sn
A04,Qpyr,19.1,6.9,field,dendro_sn
A04,Qpyr,30.56,8.8,field,dendro_sn
A04,Qpyr,14.64,7.4,field,dendro_sn
A04,Qpyr,14.48,7.3,field,dendro_sn
A05,Qpyr,11.46,7.9,field,dendro_sn
A05,Qpyr,8.28,4.1,field,dendro_sn
A05,Qpyr,27.69,12.8,field,dendro_sn
A07,Qpyr,14.01,11.2,field,dendro_sn
A07,Qpyr,19.1,14.6,field,dendro_sn
A07,Qpyr,14.96,7.1,field,dendro_sn
A07,Qpyr,27.37,16.5,field,dendro_sn
A07,Qpyr,18.46,8,field,dendro_sn
A07,Qpyr,28.97,14.9,field,dendro_sn
A07,Qpyr,20.37,11.9,field,dendro_sn
A07,Qpyr,25.46,12.4,field,dendro_sn
A06,Qpyr,30.88,15.1,field,dendro_sn
A06,Qpyr,27.37,13.9,field,dendro_sn
A06,Qpyr,21.33,16.7,field,dendro_sn
A06,Qpyr,20.37,12.2,field,dendro_sn
A06,Qpyr,22.6,13.7,field,dendro_sn
A06,Qpyr,24.83,14.8,field,dendro_sn
A06,Qpyr,19.74,12.9,field,dendro_sn
A06,Qpyr,21.33,11.2,field,dendro_sn
A06,Qpyr,20.69,8.1,field,dendro_sn
A10,Qpyr,16.87,9.9,field,dendro_sn
A10,Qpyr,28.65,11.6,field,dendro_sn
A10,Qpyr,17.67,8.7,field,dendro_sn
A10,Qpyr,27.69,10.5,field,dendro_sn
A09,Qpyr,27.06,13.6,field,dendro_sn
A09,Qpyr,17.67,8.7,field,dendro_sn
A09,Qpyr,19.1,7.3,field,dendro_sn
A09,Qpyr,21.65,9.9,field,dendro_sn
B11,Qpyr,8.91,3,field,dendro_sn
B11,Qpyr,8.44,3.1,field,dendro_sn
B12,Qpyr,59.21,13.4,field,dendro_sn
B12,Qpyr,12.57,6.9,field,dendro_sn
B12,Qpyr,27.06,11.4,field,dendro_sn
B12,Qpyr,23.24,9.2,field,dendro_sn
B12,Qpyr,21.33,11.7,field,dendro_sn
B12,Qpyr,22.6,8.4,field,dendro_sn
B12,Qpyr,10.98,6,field,dendro_sn
B12,Qpyr,16.23,6.9,field,dendro_sn
B12,Qpyr,8.44,4.1,field,dendro_sn
B12,Qpyr,12.41,7.9,field,dendro_sn
B12,Qpyr,11.46,8.3,field,dendro_sn
B12,Qpyr,17.51,7,field,dendro_sn
B15,Qpyr,9.87,6.6,field,dendro_sn
B15,Qpyr,9.23,4.4,field,dendro_sn
B15,Qpyr,13.05,6.8,field,dendro_sn
B15,Qpyr,24.67,13,field,dendro_sn
B15,Qpyr,25.78,13.8,field,dendro_sn
B15,Qpyr,10.35,8.1,field,dendro_sn
B15,Qpyr,13.37,9.9,field,dendro_sn
B15,Qpyr,11.46,8.7,field,dendro_sn
B15,Qpyr,8.59,4.3,field,dendro_sn
B15,Qpyr,13.37,4.9,field,dendro_sn
B15,Qpyr,8.28,5.6,field,dendro_sn
B15,Qpyr,10.35,7.8,field,dendro_sn
B15,Qpyr,18.46,10.7,field,dendro_sn
B14,Qpyr,66.21,12.2,field,dendro_sn
B14,Qpyr,24.67,13,field,dendro_sn
B14,Qpyr,10.19,6.3,field,dendro_sn
B14,Qpyr,8.12,5.7,field,dendro_sn
B14,Qpyr,13.37,10.1,field,dendro_sn
B14,Qpyr,15.92,9,field,dendro_sn
B14,Qpyr,13.21,5.5,field,dendro_sn
B14,Qpyr,48.38,15.7,field,dendro_sn
B14,Qpyr,37.88,12,field,dendro_sn
B14,Qpyr,98.68,19.2,field,dendro_sn
B14,Qpyr,79.9,14.5,field,dendro_sn
B14,Qpyr,48.7,16,field,dendro_sn
B14,Qpyr,54.11,19.1,field,dendro_sn
B14,Qpyr,67.16,20,field,dendro_sn
B14,Qpyr,13.21,5.3,field,dendro_sn
B14,Qpyr,8.59,3.4,field,dendro_sn
B14,Qpyr,11.78,4.8,field,dendro_sn
B13,Qpyr,37.88,12,field,dendro_sn
B13,Qpyr,98.68,19.2,field,dendro_sn
B13,Qpyr,79.9,14.5,field,dendro_sn
B13,Qpyr,75.44,20.4,field,dendro_sn
B13,Qpyr,76.08,9.8,field,dendro_sn
B13,Qpyr,50.61,9.1,field,dendro_sn
B13,Qpyr,8.12,4.3,field,dendro_sn
B13,Qpyr,10.82,6.7,field,dendro_sn
B13,Qpyr,11.46,7.6,field,dendro_sn
B13,Qpyr,10.19,6,field,dendro_sn
B16,Qpyr,53.95,6,field,dendro_sn
B16,Qpyr,68.44,14.6,field,dendro_sn
B16,Qpyr,50.93,15.8,field,dendro_sn
B16,Qpyr,40.11,11.7,field,dendro_sn
B16,Qpyr,66.21,16.7,field,dendro_sn
B16,Qpyr,65.25,17.3,field,dendro_sn
B16,Qpyr,10.35,6.3,field,dendro_sn
B17,Qpyr,56.02,16,field,dendro_sn
B17,Qpyr,8.44,6.4,field,dendro_sn
B17,Qpyr,54.43,16,field,dendro_sn
B17,Qpyr,10.19,3.7,field,dendro_sn
B17,Qpyr,47.43,13.2,field,dendro_sn
B17,Qpyr,10.98,3.9,field,dendro_sn
B17,Qpyr,52.52,11.7,field,dendro_sn
B17,Qpyr,4.93,12.8,field,dendro_sn
B17,Qpyr,56.02,14.9,field,dendro_sn
B17,Qpyr,11.3,8.6,field,dendro_sn
B17,Qpyr,9.87,7.4,field,dendro_sn
B17,Qpyr,9.07,4.9,field,dendro_sn
B17,Qpyr,15.6,9.7,field,dendro_sn
B17,Qpyr,8.75,4.4,field,dendro_sn
B17,Qpyr,8.44,5.3,field,dendro_sn
B17,Qpyr,8.12,6.2,field,dendro_sn
B17,Qpyr,8.91,5.7,field,dendro_sn
B18,Qpyr,57.93,13.1,field,dendro_sn
B18,Qpyr,60.8,15.9,field,dendro_sn
B18,Qpyr,50.29,14.9,field,dendro_sn
B18,Qpyr,46.79,14.7,field,dendro_sn
B18,Qpyr,42.02,14,field,dendro_sn
B18,Qpyr,75.44,14.8,field,dendro_sn
B19,Qpyr,52.2,12.8,field,dendro_sn
B19,Qpyr,53.16,13.1,field,dendro_sn
B19,Qpyr,73.53,19.5,field,dendro_sn
B19,Qpyr,18.46,8.9,field,dendro_sn
B19,Qpyr,10.35,5.7,field,dendro_sn
B19,Qpyr,11.3,4.8,field,dendro_sn
B19,Qpyr,10.66,6.3,field,dendro_sn
B19,Qpyr,14.16,5.9,field,dendro_sn
B19,Qpyr,16.07,7.7,field,dendro_sn
B19,Qpyr,12.73,5.4,field,dendro_sn
B20,Qpyr,58.57,13.8,field,dendro_sn
B20,Qpyr,8.28,3.4,field,dendro_sn
B20,Qpyr,73.85,11.4,field,dendro_sn
B20,Qpyr,61.75,13.3,field,dendro_sn
B20,Qpyr,43.61,12.8,field,dendro_sn
B21,Qpyr,37.24,9.9,field,dendro_sn
B21,Qpyr,42.34,12.4,field,dendro_sn
B21,Qpyr,35.97,12,field,dendro_sn
B21,Qpyr,8.12,5.9,field,dendro_sn
B21,Qpyr,43.61,12.8,field,dendro_sn
B21,Qpyr,7.96,3.8,field,dendro_sn
B21,Qpyr,11.78,7.3,field,dendro_sn
B21,Qpyr,10.19,6.8,field,dendro_sn
B21,Qpyr,37.56,11.7,field,dendro_sn
B21,Qpyr,33.74,15.3,field,dendro_sn
B21,Qpyr,41.7,13,field,dendro_sn
B21,Qpyr,39.15,13.6,field,dendro_sn
B21,Qpyr,55.7,15.2,field,dendro_sn
B22,Qpyr,40.11,13.8,field,dendro_sn
B22,Qpyr,47.43,15.3,field,dendro_sn
B22,Qpyr,45.84,13.4,field,dendro_sn
B22,Qpyr,52.2,7.4,field,dendro_sn
B22,Qpyr,42.65,17.1,field,dendro_sn
B22,Qpyr,42.97,15.7,field,dendro_sn
B22,Qpyr,36.61,15.2,field,dendro_sn
B22,Qpyr,39.47,16.1,field,dendro_sn
B22,Qpyr,41.38,14.8,field,dendro_sn
B22,Qpyr,32.79,8.9,field,dendro_sn
B22,Qpyr,10.82,5.9,field,dendro_sn
B22,Qpyr,11.78,7.6,field,dendro_sn
B22,Qpyr,37.24,15.2,field,dendro_sn
B22,Qpyr,35.33,6,field,dendro_sn
B23,Qpyr,54.11,16,field,dendro_sn
B23,Qpyr,34.38,11.2,field,dendro_sn
B23,Qpyr,15.28,7.2,field,dendro_sn
B23,Qpyr,36.61,11.3,field,dendro_sn
B23,Qpyr,41.7,7.4,field,dendro_sn
B23,Qpyr,52.84,13.7,field,dendro_sn
B23,Qpyr,65.25,14.3,field,dendro_sn
B23,Qpyr,42.65,12.1,field,dendro_sn
B24,Qpyr,56.34,17.9,field,dendro_sn
B24,Qpyr,38.2,15.7,field,dendro_sn
B24,Qpyr,16.87,9.8,field,dendro_sn
B24,Qpyr,40.11,13.2,field,dendro_sn
B24,Qpyr,33.1,15.4,field,dendro_sn
B24,Qpyr,36.29,11,field,dendro_sn
B24,Qpyr,51.57,16.7,field,dendro_sn
B24,Qpyr,33.26,8.3,field,dendro_sn
B24,Qpyr,42.02,17.2,field,dendro_sn
B24,Qpyr,30.88,10.9,field,dendro_sn
B24,Qpyr,12.67,9.6,field,dendro_sn
B24,Qpyr,10.5,8.1,field,dendro_sn
B24,Qpyr,9.87,8,field,dendro_sn
B25,Qpyr,39.15,12.1,field,dendro_sn
B25,Qpyr,13.37,8.9,field,dendro_sn
B25,Qpyr,13.85,8.1,field,dendro_sn
B25,Qpyr,13.37,8,field,dendro_sn
B25,Qpyr,8.44,6.6,field,dendro_sn
B25,Qpyr,12.73,9.5,field,dendro_sn
B25,Qpyr,11.3,8,field,dendro_sn
B25,Qpyr,12.1,7.3,field,dendro_sn
B25,Qpyr,13.05,9.4,field,dendro_sn
B25,Qpyr,19.42,11.1,field,dendro_sn
B25,Qpyr,10.82,8.1,field,dendro_sn
B25,Qpyr,22.28,11,field,dendro_sn
B25,Qpyr,15.44,10.1,field,dendro_sn
B25,Qpyr,9.23,5.4,field,dendro_sn
B25,Qpyr,8.12,5.2,field,dendro_sn
B25,Qpyr,42.97,12.3,field,dendro_sn
B25,Qpyr,14.96,8.6,field,dendro_sn
B10,Qpyr,31.19,12.3,field,dendro_sn
B10,Qpyr,8.44,6.4,field,dendro_sn
B10,Qpyr,12.73,8.8,field,dendro_sn
B10,Qpyr,13.05,8.5,field,dendro_sn
B10,Qpyr,8.91,5.5,field,dendro_sn
B10,Qpyr,41.54,14.6,field,dendro_sn
B10,Qpyr,30.88,14.8,field,dendro_sn
B10,Qpyr,29.13,8.8,field,dendro_sn
B10,Qpyr,34.7,9.3,field,dendro_sn
B10,Qpyr,10.5,7.05,field,dendro_sn
B09,Qpyr,50.29,16.8,field,dendro_sn
B09,Qpyr,46.31,14.9,field,dendro_sn
B09,Qpyr,13.05,8.7,field,dendro_sn
B09,Qpyr,12.1,9,field,dendro_sn
B09,Qpyr,9.87,5,field,dendro_sn
B09,Qpyr,8.44,4.8,field,dendro_sn
B09,Qpyr,9.23,5.8,field,dendro_sn
B09,Qpyr,10.66,7.8,field,dendro_sn
B09,Qpyr,9.87,7.1,field,dendro_sn
B09,Qpyr,10.03,7.3,field,dendro_sn
B09,Qpyr,56.98,12.2,field,dendro_sn
B09,Qpyr,46.79,12.7,field,dendro_sn
B27,Qpyr,36.13,10.1,field,dendro_sn
B27,Qpyr,19.1,9,field,dendro_sn
B27,Qpyr,17.51,7.6,field,dendro_sn
B27,Qpyr,39.79,12.7,field,dendro_sn
B27,Qpyr,34.06,10.5,field,dendro_sn
B26,Qpyr,9.07,5.3,field,dendro_sn
B26,Qpyr,9.87,4.6,field,dendro_sn
B26,Qpyr,11.46,5.7,field,dendro_sn
B26,Qpyr,34.06,10.5,field,dendro_sn
B26,Qpyr,11.46,6.8,field,dendro_sn
B26,Qpyr,14.01,7.8,field,dendro_sn
B26,Qpyr,10.03,5.4,field,dendro_sn
B26,Qpyr,11.46,6.7,field,dendro_sn
B26,Qpyr,11.14,6.3,field,dendro_sn
B26,Qpyr,14.01,7.1,field,dendro_sn
B26,Qpyr,12.1,7.8,field,dendro_sn
B26,Qpyr,16.23,8.3,field,dendro_sn
B26,Qpyr,10.03,5,field,dendro_sn
B26,Qpyr,13.85,6.8,field,dendro_sn
B26,Qpyr,12.1,7.3,field,dendro_sn
B28,Qpyr,35.97,12.9,field,dendro_sn
B28,Qpyr,22.92,9,field,dendro_sn
B28,Qpyr,14.01,8.6,field,dendro_sn
B28,Qpyr,14.32,7.5,field,dendro_sn
B28,Qpyr,15.92,7.4,field,dendro_sn
B28,Qpyr,16.23,9.4,field,dendro_sn
B28,Qpyr,18.62,9.5,field,dendro_sn
B28,Qpyr,35.65,10.8,field,dendro_sn
B29,Qpyr,37.24,10.7,field,dendro_sn
B29,Qpyr,18.62,5.7,field,dendro_sn
B29,Qpyr,31.99,9.1,field,dendro_sn
B29,Qpyr,38.52,12.9,field,dendro_sn
B29,Qpyr,8.28,3.7,field,dendro_sn
B29,Qpyr,8.28,4.2,field,dendro_sn
B29,Qpyr,15.6,6.1,field,dendro_sn
B29,Qpyr,42.65,13.4,field,dendro_sn
B29,Qpyr,10.19,4.9,field,dendro_sn
B29,Qpyr,11.94,5.3,field,dendro_sn
B29,Qpyr,15.92,7.4,field,dendro_sn
B29,Qpyr,10.19,5.7,field,dendro_sn
B30,Qpyr,42.65,13.4,field,dendro_sn
B30,Qpyr,10.19,4.9,field,dendro_sn
B30,Qpyr,18.62,9.4,field,dendro_sn
B30,Qpyr,21.65,10.8,field,dendro_sn
B30,Qpyr,10.82,4.4,field,dendro_sn
B30,Qpyr,12.73,6.9,field,dendro_sn
B30,Qpyr,18.62,10.9,field,dendro_sn
B30,Qpyr,20.37,10.5,field,dendro_sn
B30,Qpyr,25.62,13.1,field,dendro_sn
B30,Qpyr,16.87,11.8,field,dendro_sn
B30,Qpyr,14.96,10.9,field,dendro_sn
B30,Qpyr,21.65,10.4,field,dendro_sn
B30,Qpyr,11.78,6.4,field,dendro_sn
B30,Qpyr,14.16,5.9,field,dendro_sn
B30,Qpyr,21.96,12,field,dendro_sn
B30,Qpyr,13.05,7.4,field,dendro_sn
B30,Qpyr,12.1,10,field,dendro_sn
B30,Qpyr,18.3,11.9,field,dendro_sn
B30,Qpyr,13.05,12.5,field,dendro_sn
B30,Qpyr,21.01,10.2,field,dendro_sn
B30,Qpyr,42.34,9.4,field,dendro_sn
A01,Cmon,11.14,4.7,field,dendro_sn
A05,Cmon,14.8,6.3,field,dendro_sn
A05,Cmon,16.23,1.52,field,dendro_sn
A05,Cmon,9.23,4.7,field,dendro_sn
A07,Cmon,10.19,4.2,field,dendro_sn
A07,Cmon,10.35,4.1,field,dendro_sn
A07,Cmon,14.8,5.5,field,dendro_sn
A07,Cmon,14.48,5.6,field,dendro_sn
A08,Pter,10.19,6.3,field,dendro_sn
A08,Qpyr,30.72,9.6,field,dendro_sn
A08,Qpyr,28.33,10.2,field,dendro_sn
A08,Cmon,8.28,3.7,field,dendro_sn
A08,Cmon,9.23,3.7,field,dendro_sn
A08,Qpyr,17.83,9.9,field,dendro_sn
A08,Pter,21.65,10.3,field,dendro_sn
A08,Pdul,17.19,7.2,field,dendro_sn
A08,Cmon,9.87,3,field,dendro_sn
A08,Pter,12.41,5.4,field,dendro_sn
A08,Pter,12.41,7.2,field,dendro_sn
A08,Qpyr,27.06,13.6,field,dendro_sn
A08,Qpyr,28.33,10.2,field,dendro_sn
A10,Pter,10.19,6.3,field,dendro_sn
A10,Pter,12.41,5.4,field,dendro_sn
A10,Pter,12.41,7.2,field,dendro_sn
A10,Pter,14.8,7.1,field,dendro_sn
A10,Pdul,21.01,7,field,dendro_sn
A09,Cmon,10.98,5.8,field,dendro_sn
A09,Cmon,9.87,4.5,field,dendro_sn
A09,Pdul,15.28,7.6,field,dendro_sn
A09,Pdul,10.82,2.5,field,dendro_sn
A09,Pdul,11.46,3.4,field,dendro_sn
A09,Pdul,16.87,2.5,field,dendro_sn
A09,Pter,8.91,5,field,dendro_sn
A09,Pdul,14.96,5.2,field,dendro_sn
A09,Pdul,16.55,6.6,field,dendro_sn
A09,Pdul,22.28,7.1,field,dendro_sn
A16,Qpyr,20.37,7.7,field,dendro_sn
A16,Qpyr,28.01,12.9,field,dendro_sn
A16,Qpyr,28.65,15.4,field,dendro_sn
A16,Qpyr,19.1,10.9,field,dendro_sn
A16,Qpyr,17.19,13.8,field,dendro_sn
A16,Cmon,8.44,2.8,field,dendro_sn
A16,Qpyr,28.33,12.8,field,dendro_sn
A16,Qpyr,26.42,14.8,field,dendro_sn
A16,Qpyr,18.46,8.1,field,dendro_sn
A16,Qpyr,18.78,10.7,field,dendro_sn
A16,Qpyr,29.28,12.5,field,dendro_sn
A16,Qpyr,22.44,13.3,field,dendro_sn
A16,Qpyr,26.1,15.5,field,dendro_sn
A20,Qpyr,25.46,16,field,dendro_sn
A20,Qpyr,19.1,14.8,field,dendro_sn
A20,Qpyr,24.19,13.6,field,dendro_sn
A20,Qpyr,22.6,14.1,field,dendro_sn
A20,Qpyr,18.62,14.2,field,dendro_sn
A20,Qpyr,29.6,15.4,field,dendro_sn
A20,Cmon,9.55,3.5,field,dendro_sn
A20,Qpyr,20.21,14.6,field,dendro_sn
A20,Qpyr,25.15,15.4,field,dendro_sn
A20,Cmon,10.03,3,field,dendro_sn
A20,Qpyr,16.55,15.9,field,dendro_sn
A20,Qpyr,28.65,16.9,field,dendro_sn
A20,Qpyr,28.33,15.3,field,dendro_sn
A20,Qpyr,19.1,13.6,field,dendro_sn
A20,Qpyr,30.24,17.8,field,dendro_sn
A20,Qpyr,21.17,15.8,field,dendro_sn
A20,Qpyr,16.87,11.8,field,dendro_sn
A20,Qpyr,20.37,13.3,field,dendro_sn
A20,Qpyr,17.51,13.5,field,dendro_sn
A20,Qpyr,23.55,13.6,field,dendro_sn
A17,Qpyr,17.83,7.6,field,dendro_sn
A17,Qpyr,27.06,15.4,field,dendro_sn
A17,Qpyr,10.35,7,field,dendro_sn
A17,Qpyr,2.86,12.5,field,dendro_sn
A17,Qpyr,8.91,7.7,field,dendro_sn
A17,Qpyr,23.87,11.5,field,dendro_sn
A17,Qpyr,17.51,8,field,dendro_sn
A17,Qpyr,30.24,15.3,field,dendro_sn
A17,Qpyr,29.6,15,field,dendro_sn
A17,Qpyr,8.59,6.5,field,dendro_sn
A17,Qpyr,11.14,8,field,dendro_sn
A17,Qpyr,26.1,12.5,field,dendro_sn
A17,Qpyr,31.19,12.7,field,dendro_sn
A17,Qpyr,15.28,7.55,field,dendro_sn
A18,Qpyr,17.83,7.6,field,dendro_sn
A18,Qpyr,27.06,15.4,field,dendro_sn
A18,Qpyr,10.35,7,field,dendro_sn
A18,Qpyr,15.28,7.55,field,dendro_sn
A18,Qpyr,12.1,6.5,field,dendro_sn
A18,Qpyr,30.24,15.9,field,dendro_sn
A18,Qpyr,28.97,12.6,field,dendro_sn
A18,Qpyr,31.83,12.4,field,dendro_sn
A18,Qpyr,28.01,11.5,field,dendro_sn
A18,Qpyr,23.87,9.5,field,dendro_sn
A19,Qpyr,8.59,6.5,field,dendro_sn
A19,Qpyr,11.14,8,field,dendro_sn
A19,Qpyr,21.96,9.3,field,dendro_sn
A19,Qpyr,28.17,11.5,field,dendro_sn
A19,Qpyr,14.96,7.1,field,dendro_sn
A19,Qpyr,18.78,10.6,field,dendro_sn
A19,Qpyr,13.37,4.5,field,dendro_sn
A19,Qpyr,24.19,8.6,field,dendro_sn
A19,Qpyr,31.19,13.5,field,dendro_sn
A19,Qpyr,15.12,7.2,field,dendro_sn
A01,Qpyr,37.24,13.1,field,dendro_sn
A02,Qpyr,35.01,10.6,field,dendro_sn
A03,Qpyr,36.92,14.8,field,dendro_sn
A04,Qpyr,34.38,14.3,field,dendro_sn
A05,Qpyr,33.1,10.7,field,dendro_sn
A06,Qpyr,28.97,16.2,field,dendro_sn
A07,Qpyr,32.47,11.5,field,dendro_sn
A08,Qpyr,28.65,11.6,field,dendro_sn
A09,Qpyr,27.69,10.5,field,dendro_sn
A10,Qpyr,27.06,13.6,field,dendro_sn
A11,Qpyr,30.88,10,field,dendro_sn
A12,Qpyr,33.42,8.4,field,dendro_sn
A13,Qpyr,28.01,5.7,field,dendro_sn
A14,Qpyr,28.97,11.3,field,dendro_sn
A15,Qpyr,35.01,13,field,dendro_sn
A16,Qpyr,39.79,11.4,field,dendro_sn
A17,Qpyr,31.83,12.4,field,dendro_sn
A18,Qpyr,31.19,12.7,field,dendro_sn
A19,Qpyr,26.42,11.4,field,dendro_sn
A20,Qpyr,30.24,13.1,field,dendro_sn
B01,Qpyr,53.48,14.5,field,dendro_sn
B02,Qpyr,50.93,12.3,field,dendro_sn
B03,Qpyr,37.24,13.7,field,dendro_sn
B04,Qpyr,45.52,14.7,field,dendro_sn
B05,Qpyr,36.61,9.5,field,dendro_sn
B06,Qpyr,63.66,13,field,dendro_sn
B07,Qpyr,50.29,13.3,field,dendro_sn
B08,Qpyr,49.97,12.3,field,dendro_sn
B09,Qpyr,57.93,12.6,field,dendro_sn
B10,Qpyr,47.75,12.9,field,dendro_sn
B11,Qpyr,122.55,15.9,field,dendro_sn
B12,Qpyr,78.94,15.3,field,dendro_sn
B13,Qpyr,66.53,18,field,dendro_sn
B14,Qpyr,77.67,16.9,field,dendro_sn
B15,Qpyr,99.63,17.4,field,dendro_sn
B16,Qpyr,68.44,17.8,field,dendro_sn
B17,Qpyr,49.02,14,field,dendro_sn
B18,Qpyr,69.39,17.3,field,dendro_sn
B19,Qpyr,75.76,13.6,field,dendro_sn
B20,Qpyr,61.12,14.1,field,dendro_sn
B21,Qpyr,48.06,14,field,dendro_sn
B22,Qpyr,44.56,11.9,field,dendro_sn
B23,Qpyr,73.21,15,field,dendro_sn
B24,Qpyr,55.7,15.5,field,dendro_sn
B25,Qpyr,55.7,14.6,field,dendro_sn
B26,Qpyr,35.97,9.5,field,dendro_sn
B27,Qpyr,41.7,10.8,field,dendro_sn
B28,Qpyr,36.61,13,field,dendro_sn
B29,Qpyr,44.25,13.1,field,dendro_sn
B30,Qpyr,36.61,13.9,field,dendro_sn
CAM_H1,Qpyr,62,17.8,field,camarate
CAM_H1,Qpyr,67,16.2,field,camarate
CAM_H1,Qpyr,61,15.4,field,camarate
CAM_H1,Qpyr,51,14.5,field,camarate
CAM_H1,Qpyr,66,15.6,field,camarate
CAM_H1,Qpyr,48,15.4,field,camarate
CAM_H2,Qpyr,36,14.9,field,camarate
CAM_H2,Qpyr,22.5,16.4,field,camarate
CAM_H2,Saria,16.5,8.2,field,camarate
CAM_H2,Saria,11.5,5.4,field,camarate
CAM_H2,Saria,10.2,5.1,field,camarate
CAM_H2,Saria,17,7.9,field,camarate
CAM_H2,Qpyr,37,17.6,field,camarate
CAM_H2,Saria,15,12.7,field,camarate
CAM_H2,Qpyr,45,16.5,field,camarate
CAM_H2,Qpyr,50.6,20.6,field,camarate
CAM_H2,Aopa,19,9.6,field,camarate
CAM_H2,Qpyr,49.2,18.7,field,camarate
CAM_H2,Qpyr,36.2,17.5,field,camarate
CAM_H2,Aopa,21.2,10.8,field,camarate
CAM_H2,Qpyr,36.1,12.2,field,camarate
CAM_H2,Qpyr,34.5,13.1,field,camarate
CAM_H2,Qpyr,33.1,17.1,field,camarate
CAM_H2,Qpyr,34.2,18.7,field,camarate
CAM_H2,Qpyr,34,17.3,field,camarate
CAM_H2,Qpyr,29.2,15.4,field,camarate
CAM_H2,Qpyr,16.9,17.8,field,camarate
CAM_H2,Qpyr,40,17.9,field,camarate
CAM_H2,Qpyr,45.5,18.9,field,camarate
CAM_H2,Qpyr,36.9,17.8,field,camarate
CAM_H2,Qpyr,36.8,18.1,field,camarate
CAM_H3,Qpyr,39.8,16.4,field,camarate
CAM_H3,Qpyr,22.5,11.4,field,camarate
CAM_H3,Qpyr,29.6,14.2,field,camarate
CAM_H3,Qpyr,29.4,14.2,field,camarate
CAM_H3,Qpyr,55.3,14.7,field,camarate
CAM_H3,Cmon,9.5,6.5,field,camarate
CAM_H3,Cmon,9.1,5.8,field,camarate
CAM_H3,Qpyr,44.3,18.8,field,camarate
CAM_H3,Qpyr,32.6,14.2,field,camarate
CAM_H3,Qpyr,42.8,17.1,field,camarate
CAM_H3,Qpyr,40.7,14.8,field,camarate
CAM_H3,Qpyr,41.4,18.8,field,camarate
CAM_H3,Qpyr,31.5,9,field,camarate
CAM_H3,Qpyr,31.3,11.4,field,camarate
CAM_H3,Qpyr,39,14.6,field,camarate
CAM_H3,Qpyr,50.5,14.9,field,camarate
CAM_H3,Qpyr,49.8,18.3,field,camarate
CAM_H4,Qpyr,49.7,13.3,field,camarate
CAM_H4,Qpyr,48.5,16.5,field,camarate
CAM_H4,Qpyr,35.5,11.5,field,camarate
CAM_H4,Qpyr,45.5,11.2,field,camarate
CAM_H4,Aopa,24.5,8.6,field,camarate
CAM_H4,Qpyr,53.5,16.1,field,camarate
CAM_H4,Saria,19.5,9.2,field,camarate
CAM_H4,Saria,22.1,9.4,field,camarate
CAM_H4,Saria,17.3,10,field,camarate
CAM_H4,Saria,13.5,8.5,field,camarate
CAM_H4,Qpyr,27.1,11,field,camarate
CAM_H4,Qpyr,27.3,10.2,field,camarate
CAM_H4,Cmon,8.1,2.25,field,camarate
CAM_H4,Cmon,9.7,3.4,field,camarate
CAM_H4,Cmon,9.9,3.2,field,camarate
CAM_H5,Qpyr,16.2,9.7,field,camarate
CAM_H5,Qpyr,27.4,13.5,field,camarate
CAM_H5,Qpyr,10.5,5.7,field,camarate
CAM_H5,Qpyr,26.2,14.9,field,camarate
CAM_H5,Qpyr,28.8,15.4,field,camarate
CAM_H5,Qpyr,9,5.9,field,camarate
CAM_H5,Qpyr,28,15.6,field,camarate
CAM_H5,Qpyr,26.9,15.5,field,camarate
CAM_H5,Qpyr,13.7,12.9,field,camarate
CAM_H5,Qpyr,16.2,10.5,field,camarate
CAM_H5,Qpyr,9.3,5.8,field,camarate
CAM_H5,Qpyr,21,14.4,field,camarate
CAM_H5,Qpyr,14.4,9.2,field,camarate
CAM_H5,Qpyr,25.3,13.5,field,camarate
CAM_H5,Qpyr,25.7,10.6,field,camarate
CAM_H5,Qpyr,23.4,14.7,field,camarate
CAM_H5,Qpyr,18.9,13.9,field,camarate
CAM_H5,Qpyr,19.3,11,field,camarate
CAM_H5,Qpyr,22.3,12.2,field,camarate
CAM_H5,Qpyr,17.1,12.6,field,camarate
CAM_H5,Qpyr,21.7,13.9,field,camarate
CAM_H5,Qpyr,11.1,7.2,field,camarate
CAM_H5,Qpyr,19.7,13.5,field,camarate
CAM_H5,Qpyr,22.5,13.5,field,camarate
CAM_H5,Qpyr,22,16.8,field,camarate
CAM_H5,Qpyr,35.7,15.2,field,camarate
CAM_H5,Qpyr,12.8,10.6,field,camarate
CAM_H5,Qpyr,25,13.4,field,camarate
